Year (year),State Name (state_name),State Code (state_code),District Name (district_name),District Code (district_code),Block Name (block_name),Block Code (block_code),Gram Panchayat Name (gp_name),Gram Panchayat Code (gp_code),No. of Villages Where Survey  completed (villages_surveyed),Total Population (tot_pop),Male Population (pop_male),Female Population (pop_female),Total Household (tot_hh),Availability of banks (bank),Banks at a distance less than1 km (bank_dist_l1km),Banks at a distance upto 2 km (bank_dist_2km),Banks at a distance upto 5 km (bank_dist_5km),Banks at a distance upto 10 km (bank_dist_10km),Banks at a distance greater than 10 km (bank_dist_g10_km),Internet-Enabled Business Correspondent (bc_w_internet),ATM Available (atm),Broadband Internet Available (internet_bb),Connected by All-Weather Road (all_weather_road),Fully Covered Pucca Roads (cc_road_full),Partially Covered Pucca Roads (cc_road_partial),No Pucca Road Coverage (cc_road_not),Bus Transport Available (pub_trans_bus),Van Transport Available (pub_trans_van),Auto Transport Available (pub_trans_auto),No Public Transport (pub_trans_no),Railway Station Available (railway),Common Service Centre in Panchayat Bhawan (csc_panchayat),Separate Common Service Centre (csc_seperate),No Common Service Centre Available (csc_not),Domestic Electricity <1 Hr (elec_domes_1hrs),Domestic Electricity 1–4 Hrs (elec_domes_4hrs),Domestic Electricity 4–8 Hrs (elec_domes_8hrs),Domestic Electricity 8–12 Hrs (elec_domes_12hrs),No Domestic Electricity (elec_domes_no),Electricity for MSMEs (elec_msme),PDS Available (pds),Mandi Available (mandi),Regular Market Available (reg_mkt),Weekly Haat Available (weekly_haat),No Market Available (mkt_na),Tap Water Coverage 100% (tap_100),Tap Water Coverage 50–100% (tap_50),Tap Water Coverage <50% (tap_l50),Tap Water Coverage Single Habitation (tap_one_hab),No Tap Water Coverage (tap_na),Landline Service Available (tel_ll),Mobile Service Available (tel_mob),Landline & Mobile Available (tel_both),No Telephone Service (tel_na),Households Using Clean Energy (clean_energy_hhs),Solar/Wind Electrified Households (solar_wind_elect),Kutcha Wall & Roof Households (kuccha_hhs),Post Office/Sub-Post Office Available (po_sub_po),Panchayat Bhawan Available (panch_bhawan),No Public Information Board (pib_na),Updated Public Information Board (pib_av_upd),Non-Updated Public Information Board (pib_av_not_upd),Primary School Available (prim_school),Middle School Available (middle_school),High School Available (high_school),Higher Secondary School Available (high_second_school),Degree College Available (degree_clg),No School/College Available (school_college_na),Public Library Available (public_library),Indoor Playground (indoor_sports),Outdoor Playground (outdoor_sports),Indoor & Outdoor Sports Facility (both_sports),No Sports Facility (no_sports),Vocational/ITI/RSETI/DDU-GKY Centre (vocational),CHC Available (chc),PHC Available (phc),Sub-Centre Available (subcentre),No Health Centre Available (no_health),Sub-Centre <1 km (subcentre_l1km),Sub-Centre 1–2 km (subcentre_2km),Sub-Centre 2–5 km (subcentre_5km),Sub-Centre 5–10 km (subcentre_10km),Sub-Centre >10 km (subcentre_g10km),Veterinary Clinic Available (veterinary),Veterinary Clinic <1 km (veterinary_l1km),Veterinary Clinic 1–2 km (veterinary_2km),Veterinary Clinic 2–5 km (veterinary_5km),Veterinary Clinic 5–10 km (veterinary_10km),Veterinary Clinic >10 km (veterinary_g10km),Closed Drainage Available (closed_drain),Pucca Drain with Slab Cover (pucca_slab_drain),Open Pucca Drain (pucca_uncovered_drain),Open Kutcha Drain (kuchha_drain),No drainage facility (no_drain),Common pastures (pcomm_pasture)
"2020","Maharashtra","27","Nanded","485","Loha","4466","Ghotka","181557",1,2060,1030,1030,498,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,123,0,12,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
"2020","Maharashtra","27","Nanded","485","Loha","4466","Ghugewadi","181558",1,615,315,300,126,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,18,0,12,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
"2020","Maharashtra","27","Nanded","485","Loha","4466","Goalegaon (Pk)","181559",1,2150,1100,1050,425,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,123,0,15,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
"2020","Maharashtra","27","Nanded","485","Loha","4466","Golegaon (P.U.)","181560",1,1850,950,900,380,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,295,0,21,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
"2020","Maharashtra","27","Nanded","485","Loha","4466","Gundewadi","181561",1,1465,765,700,260,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,62,0,36,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"2020","Maharashtra","27","Nanded","485","Loha","4466","Hadoli (J)","181562",1,3536,1836,1700,782,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,253,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"2020","Maharashtra","27","Nanded","485","Loha","4466","Haldav","181563",1,1569,795,774,293,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,170,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
"2020","Maharashtra","27","Nanded","485","Loha","4466","Haranwadi","181564",1,810,410,400,195,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,80,0,9,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
"2020","Maharashtra","27","Nanded","485","Loha","4466","Harbal (P.U.)","181565",1,2460,1260,1200,481,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,400,0,210,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"2020","Maharashtra","27","Nanded","485","Loha","4466","Harsad","181566",1,1023,517,506,204,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,175,0,5,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"2020","Maharashtra","27","Nanded","485","Loha","4466","Hatni","181567",1,1793,1002,791,357,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,12,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"2020","Maharashtra","27","Nanded","485","Loha","4466","Hindola","181568",2,952,485,467,178,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,2,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,2,0,0,0,2,0,0,47,0,12,0,1,1,1,0,2,1,0,0,0,0,2,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,2
"2020","Maharashtra","27","Nanded","485","Loha","4466","Hipperga","181569",1,1480,780,700,350,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,48,0,46,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
"2020","Maharashtra","27","Nanded","485","Loha","4466","Hirabori Tanda","181570",1,1005,505,500,173,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,125,1,5,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
"2020","Maharashtra","27","Nanded","485","Loha","4466","Janapuri","181571",1,3001,1500,1501,360,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,215,0,10,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"2020","Maharashtra","27","Nanded","485","Loha","4466","Jawla","181572",1,2968,1511,1457,398,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,123,0,6,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
"2020","Maharashtra","27","Nanded","485","Loha","4466","Jomegaon","181573",1,1130,600,530,235,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,170,0,20,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"2020","Maharashtra","27","Nanded","485","Loha","4466","Joshi Sangvi","181574",1,2352,1300,1052,456,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,77,0,9,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"2020","Maharashtra","27","Nanded","485","Loha","4466","Kabegaon","181575",1,662,354,308,135,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,70,0,20,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"2020","Maharashtra","27","Nanded","485","Loha","4466","Kadamwadi","181576",1,610,310,300,132,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,68,0,9,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
"2020","Maharashtra","27","Nanded","485","Loha","4466","Kalamber (Bk)","181577",1,7200,3700,3500,1410,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1290,1,91,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"2020","Maharashtra","27","Nanded","485","Loha","4466","Kalamber (Kh)","181578",1,1490,750,740,292,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,102,0,18,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"2020","Maharashtra","27","Nanded","485","Loha","4466","Kamlaj","181579",1,840,422,418,168,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,40,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
"2020","Maharashtra","27","Nanded","485","Loha","4466","Kanjala","181580",1,1720,860,860,380,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,280,0,15,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"2020","Maharashtra","27","Nanded","485","Loha","4466","Kanjala Tanda","181581",1,810,410,400,132,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,52,0,12,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"2020","Maharashtra","27","Nanded","485","Loha","4466","Kapsi (Bk)","181582",1,3023,1512,1511,687,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,568,1,62,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"2020","Maharashtra","27","Nanded","485","Loha","4466","Kapsi (Kh)","181583",2,1430,729,701,276,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,2,190,0,9,0,1,2,0,0,1,1,1,1,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,2,0
"2020","Maharashtra","27","Nanded","485","Loha","4466","Karegaon","181584",1,4263,2160,2103,451,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,304,0,50,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
"2020","Maharashtra","27","Nanded","485","Loha","4466","Kaudgaon","181585",1,1515,763,752,332,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,256,0,23,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
"2020","Maharashtra","27","Nanded","485","Loha","4466","Khadakmanjri","181586",2,1821,921,900,485,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,1,129,0,100,0,2,2,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,2,0,0,0,2,0,0
"2020","Maharashtra","27","Nanded","485","Loha","4466","Khambegaon","181587",1,682,359,323,145,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,30,1,25,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
"2020","Maharashtra","27","Nanded","485","Loha","4466","Kharbi","181588",1,2000,950,1050,1999,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,10,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"2020","Maharashtra","27","Nanded","485","Loha","4466","Khedkerwadi","181589",1,1120,570,550,205,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,78,0,2,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
"2020","Maharashtra","27","Nanded","485","Loha","4466","Kiroda","181590",1,1642,843,799,296,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,83,0,3,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
"2020","Maharashtra","27","Nanded","485","Loha","4466","Kiwla","181591",1,3155,1605,1550,709,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,450,0,18,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"2020","Maharashtra","27","Nanded","485","Loha","4466","Landgewadi","181593",1,1020,520,500,185,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,123,0,16,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
"2020","Maharashtra","27","Nanded","485","Loha","4466","Lavral","181594",1,1737,937,800,325,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,68,0,12,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"2020","Maharashtra","27","Nanded","485","Loha","4466","Limboti","181595",1,2580,1300,1280,512,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,123,1,5,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"2020","Maharashtra","27","Nanded","485","Loha","4466","Londhesangvi","181596",1,1898,980,918,402,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,180,0,19,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"2020","Maharashtra","27","Nanded","485","Loha","4466","Madki","181597",1,1180,600,580,210,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,95,0,12,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"2020","Maharashtra","27","Nanded","485","Loha","4466","Majresangvi","181598",1,1510,760,750,312,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,82,0,12,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
"2020","Maharashtra","27","Nanded","485","Loha","4466","Malakoli","181599",1,8120,4110,4010,1542,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1386,1,25,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"2020","Maharashtra","27","Nanded","485","Loha","4466","Malegaon (Y)","181600",1,5307,2807,2500,970,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,265,1,22,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"2020","Maharashtra","27","Nanded","485","Loha","4466","Mangrul","181601",1,1030,530,500,160,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,125,1,9,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
"2020","Maharashtra","27","Nanded","485","Loha","4466","Martala","181602",1,3290,1690,1600,575,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,87,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"2020","Maharashtra","27","Nanded","485","Loha","4466","Maski","181603",1,1290,680,610,280,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,28,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"2020","Maharashtra","27","Nanded","485","Loha","4466","Murumbi","181604",1,1070,550,520,221,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,72,1,12,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
"2020","Maharashtra","27","Nanded","485","Loha","4466","Nagarwadi","181605",1,970,520,450,169,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,158,0,23,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
"2020","Maharashtra","27","Nanded","485","Loha","4466","Nandgaon","181606",1,1063,558,505,179,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,98,0,36,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"2020","Maharashtra","27","Nanded","485","Loha","4466","Nila","181607",1,1510,760,750,306,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,199,0,55,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"2020","Maharashtra","27","Nanded","485","Loha","4466","Palsi","181608",1,1025,525,500,158,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,93,0,22,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
"2020","Maharashtra","27","Nanded","485","Loha","4466","Pangri","181609",1,1035,531,504,222,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,40,0,10,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"2020","Maharashtra","27","Nanded","485","Loha","4466","Pardi","181610",1,2010,1010,1000,421,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,372,0,53,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
"2020","Maharashtra","27","Nanded","485","Loha","4466","Penur","181611",1,5603,2803,2800,1082,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,354,0,22,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"2020","Maharashtra","27","Nanded","485","Loha","4466","Pimpaldari","181612",1,1142,588,554,234,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,55,0,12,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"2020","Maharashtra","27","Nanded","485","Loha","4466","Pimpalgaon (Aib)","181613",2,1860,960,900,356,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,2,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,2,0,1,1,0,0,0,2,0,0,197,0,5,0,1,0,2,0,2,2,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,2
"2020","Maharashtra","27","Nanded","485","Loha","4466","Pimpalgaon (D)","181614",1,1610,810,800,330,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,128,0,25,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
