Year (year),State Code (state_code),State Name (state_name),District Code (district_code),District Name (district_name),Block Code (block_code),Block Name (block_name),Gram Panchayat Code (gp_code),Gram Panchayat Name (gp_name),Village Code (village_code),Village Name (village_name),Banks (banks),ATM (atm),All-Weather Road Connectivity (all_weather_road_connectivity),Internal Pucca Roads (internal_pucca_roads),Public Transport Availability (public_transport),Common Service Centre (common_service_centre),Domestic Electricity Supply (Hours) (domestic_electricity_hrs),Public Distribution System (PDS) (pds),Market Facilities (market_facilities),Piped Tap Water Coverage (piped_tap_water),Telephone Services (telephone_services),Post Office/Sub-Post Office (post_office_subpost_office),Primary School (primary_school),Middle School (middle_school),High School (high_school),Higher Secondary School (higher_secondary_school),Vocational Education Centre (ITI/RSETI/DDU-GKY) (vocational_centre_iti_rseti_ddu_gky),Veterinary Hospital/Clinic (veterinary_hospital_clinic),Drainage Facilities (drainage_facilities),Soil Testing Centre (soil_testing_centre),Government Seed Centre (govt_seed_centre),Fertilizer Shop (fertilizer_shop),Community Waste Disposal System (community_waste_disposal),Community Biogas/Waste Recycling Facility (community_biogas_waste_recycling),Anganwadi Centre (aanganwadi_centre)
"2020","27","Maharashtra","665","Palghar","4592","Jawhar","192086","Sakharshet","551859","Sakharshet",false,false,true,"Fully covered","Bus","Colocated with  Panchayat Bhawan","8-12 Hrs",true,"No","100% habitations covered","Mobile",false,true,false,false,false,false,false,"Open Pucca Drainage Uncovered",false,false,false,false,false,true
"2020","27","Maharashtra","665","Palghar","4592","Jawhar","192090","Talasari Kambala","551858","Vp-Khambala",false,false,true,"Partially covered","Bus","Colocated with  Panchayat Bhawan","8-12 Hrs",true,"No","50 to 100% habitations covered","Mobile",false,true,false,false,false,false,false,"Open Pucca Drainage Uncovered",false,false,false,false,false,true
"2020","27","Maharashtra","665","Palghar","4592","Jawhar","192090","Talasari Kambala","551857","Talasari",false,false,true,"Partially covered","Bus","Colocated with  Panchayat Bhawan","8-12 Hrs",true,"No","50 to 100% habitations covered","Mobile",false,true,false,false,false,false,false,"Open Pucca Drainage Uncovered",false,false,false,false,false,true
"2020","27","Maharashtra","665","Palghar","4592","Jawhar","192049","Aaina","551856","Medha",false,false,false,"Partially covered","Bus","No","8-12 Hrs",true,"No","Not Covered","Mobile",false,true,false,false,false,false,false,"No",false,false,false,false,false,true
"2020","27","Maharashtra","665","Palghar","4592","Jawhar","192081","Ozar","551855","Ozar",false,false,true,"Partially covered","Bus","Colocated with  Panchayat Bhawan","8-12 Hrs",true,"No","50 to 100% habitations covered","Mobile",false,true,true,true,false,false,false,"Open Pucca Drainage Uncovered",false,false,false,false,false,true
"2020","27","Maharashtra","665","Palghar","4592","Jawhar","245269","Barwadpada","551854","Vp-Barwadpada",false,false,true,"Partially covered","Bus","Colocated with  Panchayat Bhawan","8-12 Hrs",true,"Weekly Haat","100% habitations covered","Mobile",false,true,false,false,false,false,false,"Open Pucca Drainage Uncovered",false,false,false,true,false,true
"2020","27","Maharashtra","665","Palghar","4592","Jawhar","192075","Kirmira","551853","Vp-Kirmira",false,false,true,"Not covered","Bus","Colocated with  Panchayat Bhawan","8-12 Hrs",true,"No","50 to 100% habitations covered","Mobile",false,true,false,false,false,false,false,"Open Pucca Drainage Uncovered",false,false,false,false,false,true
"2020","27","Maharashtra","665","Palghar","4592","Jawhar","192057","Dabhalon","551852","Vp-Dabhalon",false,false,false,"Not covered","Bus","Colocated with  Panchayat Bhawan","8-12 Hrs",true,"No","50 to 100% habitations covered","Mobile",false,true,false,false,false,false,false,"Open Pucca Drainage Uncovered",false,false,false,false,false,true
"2020","27","Maharashtra","665","Palghar","4592","Jawhar","192072","Kayari","551851","Kayari",false,false,true,"Partially covered","Bus","Colocated with  Panchayat Bhawan","8-12 Hrs",true,"No","50 to 100% habitations covered","Mobile",false,true,false,false,false,false,false,"Open Pucca Drainage Uncovered",false,false,false,false,false,true
"2020","27","Maharashtra","665","Palghar","4592","Jawhar","192058","Dabheri","551850","Dabheri",false,false,true,"Partially covered","Bus","Colocated with  Panchayat Bhawan","8-12 Hrs",true,"No","50 to 100% habitations covered","Mobile",false,true,false,false,false,false,false,"Open Pucca Drainage Uncovered",false,false,false,false,false,true
"2020","27","Maharashtra","665","Palghar","4592","Jawhar","192058","Dabheri","551849","Dahul",false,false,true,"Fully covered","Bus","Separately located","8-12 Hrs",true,"No","50 to 100% habitations covered","Mobile",false,true,false,false,false,false,false,"Open Pucca Drainage Uncovered",false,false,false,false,false,true
"2020","27","Maharashtra","665","Palghar","4592","Jawhar","192093","Vavar","551848","Vp-Behedpada",false,false,true,"Not covered","Van","No","8-12 Hrs",true,"No","50 to 100% habitations covered","Mobile",false,true,true,false,false,false,false,"No",false,false,false,false,false,true
"2020","27","Maharashtra","665","Palghar","4592","Jawhar","192093","Vavar","551847","Vavar",false,false,true,"Not covered","Bus","No","8-12 Hrs",true,"No","<50% habitation covered","Mobile",false,true,true,true,false,false,true,"No",false,false,false,true,true,true
"2020","27","Maharashtra","665","Palghar","4592","Jawhar","192085","Ruighar","551846","Bopdari",false,false,false,"Not covered","Bus","No",">12 hrs",true,"No","Not Covered","Mobile",false,true,false,false,false,false,false,"Open Pucca Drainage Uncovered",false,false,false,false,false,true
"2020","27","Maharashtra","665","Palghar","4592","Jawhar","192085","Ruighar","551845","Ruighar",false,false,true,"Not covered","Bus","No","8-12 Hrs",true,"No","Not Covered","Mobile",false,true,false,false,false,false,false,"Open Pucca Drainage Uncovered",false,false,false,false,false,true
"2020","27","Maharashtra","665","Palghar","4602","Vikramgad","192612","Vasuri","551843","Kashivali Tarf Alonde",false,false,true,"Partially covered","No","No","8-12 Hrs",true,"No","<50% habitation covered","Mobile",false,true,false,false,false,false,false,"Open Kuccha Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","665","Palghar","4602","Vikramgad","192612","Vasuri","551842","Apti Kh.",false,false,true,"Not covered","No","No","8-12 Hrs",true,"No","<50% habitation covered","Mobile",false,true,false,false,false,false,false,"Open Kuccha Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","665","Palghar","4602","Vikramgad","192612","Vasuri","551841","Male",false,false,true,"Partially covered","No","No","8-12 Hrs",true,"No","<50% habitation covered","Mobile",true,true,false,false,false,false,false,"Open Kuccha Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","665","Palghar","4602","Vikramgad","192611","Utavali","551840","Kawale",false,false,false,"Partially covered","Bus","No","8-12 Hrs",true,"No","50 to 100% habitations covered","Mobile",false,true,true,true,true,false,false,"No",false,false,false,false,false,true
"2020","27","Maharashtra","665","Palghar","4602","Vikramgad","192611","Utavali","551839","Potkhal",false,false,false,"Partially covered","Bus","No","8-12 Hrs",true,"No","50 to 100% habitations covered","Mobile",false,true,false,false,false,false,false,"No",false,false,false,false,false,true
"2020","27","Maharashtra","665","Palghar","4602","Vikramgad","192611","Utavali","551838","Shelpada",false,false,false,"Partially covered","Bus","No","8-12 Hrs",true,"No","Not Covered","Mobile",false,true,false,false,false,false,false,"No",false,false,false,false,false,true
"2020","27","Maharashtra","665","Palghar","4602","Vikramgad","192611","Utavali","551837","Baste",false,false,false,"Partially covered","Bus","No","8-12 Hrs",true,"No","Not Covered","Mobile",false,true,false,false,false,false,false,"No",false,false,false,false,false,true
"2020","27","Maharashtra","665","Palghar","4602","Vikramgad","192611","Utavali","551836","Bhanapur",false,false,false,"Partially covered","No","No","8-12 Hrs",true,"No","50 to 100% habitations covered","Mobile",false,true,false,false,false,false,false,"No",false,false,false,false,false,true
"2020","27","Maharashtra","665","Palghar","4602","Vikramgad","192611","Utavali","551835","Utavali",false,false,false,"Partially covered","Bus","Colocated with  Panchayat Bhawan","8-12 Hrs",true,"No","50 to 100% habitations covered","Mobile",true,true,true,true,false,false,false,"No",false,false,false,false,false,true
"2020","27","Maharashtra","665","Palghar","4602","Vikramgad","192612","Vasuri","551834","Vasuri",false,false,true,"Partially covered","Bus","No","8-12 Hrs",true,"No","<50% habitation covered","Mobile",true,true,false,false,false,false,false,"Open Kuccha Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","665","Palghar","4602","Vikramgad","192589","Indgoan","551833","Vl-Indgoan",false,false,true,"Fully covered","Bus","Colocated with  Panchayat Bhawan","8-12 Hrs",true,"No","<50% habitation covered","Mobile",false,true,false,false,false,true,false,"Open Kuccha Drainage",false,false,false,true,false,true
"2020","27","Maharashtra","665","Palghar","4602","Vikramgad","245265","Ambivali","551832","Savaroli",false,false,false,"Partially covered","Auto","No","8-12 Hrs",false,"No","<50% habitation covered","Mobile",false,true,true,false,false,false,false,"No",false,true,false,false,false,true
"2020","27","Maharashtra","665","Palghar","4602","Vikramgad","245265","Ambivali","551831","Ambivali",false,false,true,"Fully covered","Auto","Colocated with  Panchayat Bhawan","8-12 Hrs",true,"No","100% habitations covered","Mobile",false,true,false,false,false,false,false,"Open Pucca Drainage Uncovered",false,true,true,false,false,true
"2020","27","Maharashtra","665","Palghar","4602","Vikramgad","192601","Mhasaroli","551830","Vadapoli",false,false,false,"Partially covered","Bus","No","8-12 Hrs",true,"No","<50% habitation covered","Mobile",false,true,false,false,false,false,false,"Open Kuccha Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","665","Palghar","4602","Vikramgad","192593","Kev","551829","Kev",false,false,true,"Partially covered","Auto","No","8-12 Hrs",false,"No","50 to 100% habitations covered","Mobile",true,true,true,true,false,false,false,"Open Kuccha Drainage",false,false,false,true,true,true
"2020","27","Maharashtra","665","Palghar","4602","Vikramgad","192593","Kev","551828","Nalshet",false,false,false,"Partially covered","Auto","Colocated with  Panchayat Bhawan","8-12 Hrs",false,"No","50 to 100% habitations covered","Mobile",false,false,false,false,false,false,false,"Open Pucca Drainage Covered with Tiles Slabs",false,true,false,false,false,false
"2020","27","Maharashtra","665","Palghar","4602","Vikramgad","192593","Kev","551827","Shilshet",false,false,false,"Partially covered","No","Colocated with  Panchayat Bhawan","8-12 Hrs",true,"Mandis","50 to 100% habitations covered","Both",false,false,false,false,false,false,false,"Open Pucca Drainage Covered with Tiles Slabs",false,false,false,false,false,false
"2020","27","Maharashtra","665","Palghar","4602","Vikramgad","192601","Mhasaroli","551826","Mhasaroli",false,false,true,"Partially covered","No","Colocated with  Panchayat Bhawan","8-12 Hrs",true,"No","<50% habitation covered","Mobile",false,true,false,false,false,true,false,"Open Kuccha Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","665","Palghar","4602","Vikramgad","192598","Kurnze","551825","Vl-Kurnze",false,false,true,"Partially covered","Auto","No","8-12 Hrs",false,"Mandis","50 to 100% habitations covered","Mobile",true,true,true,true,false,false,true,"Open Kuccha Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","665","Palghar","4602","Vikramgad","192602","Moho Bk.","551824","Moho Bk.",false,false,true,"Partially covered","Auto","Colocated with  Panchayat Bhawan","8-12 Hrs",false,"No","50 to 100% habitations covered","No",false,true,false,false,false,false,false,"No",false,false,false,false,true,true
"2020","27","Maharashtra","665","Palghar","4602","Vikramgad","192602","Moho Bk.","551823","Moho Kh.",true,false,true,"Partially covered","Auto","No","8-12 Hrs",true,"No","50 to 100% habitations covered","Mobile",false,true,true,false,false,false,false,"No",false,false,false,false,false,true
"2020","27","Maharashtra","665","Palghar","4602","Vikramgad","192580","Alonde","551822","Alonde",true,true,true,"Not covered","Bus","Colocated with  Panchayat Bhawan","8-12 Hrs",true,"No","50 to 100% habitations covered","Mobile",true,true,true,true,false,false,false,"Open Kuccha Drainage",false,false,false,false,true,true
"2020","27","Maharashtra","665","Palghar","4602","Vikramgad","192595","Khoste","551821","Khoste",false,false,false,"Partially covered","Auto","No","8-12 Hrs",true,"No","<50% habitation covered","Mobile",true,true,false,false,false,false,false,"No",false,true,false,false,false,true
"2020","27","Maharashtra","665","Palghar","4602","Vikramgad","192600","Malwada","551820","Malwade",true,false,true,"Fully covered","Bus","Colocated with  Panchayat Bhawan","8-12 Hrs",true,"Weekly Haat","50 to 100% habitations covered","Mobile",true,true,true,true,false,true,true,"Open Pucca Drainage Uncovered",false,true,true,true,false,true
"2020","27","Maharashtra","665","Palghar","4602","Vikramgad","192595","Khoste","551819","Rampur",false,false,true,"Partially covered","Auto","No","8-12 Hrs",true,"No","<50% habitation covered","Mobile",true,true,false,false,false,false,false,"Open Kuccha Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","665","Palghar","4602","Vikramgad","192580","Alonde","551818","Sajan",false,false,false,"Not covered","Bus","No","8-12 Hrs",false,"No","<50% habitation covered","Mobile",false,true,true,false,false,false,false,"No",false,false,false,false,false,true
"2020","27","Maharashtra","665","Palghar","4602","Vikramgad","192580","Alonde","551817","Zadapoli",false,false,true,"Not covered","Bus","No","8-12 Hrs",false,"No","50 to 100% habitations covered","Mobile",false,true,false,false,false,false,false,"No",false,false,false,true,true,true
"2020","27","Maharashtra","665","Palghar","4602","Vikramgad","192602","Moho Bk.","551816","Shil",false,false,true,"Partially covered","Auto","No","8-12 Hrs",false,"No","<50% habitation covered","No",false,true,false,false,true,false,false,"Open Pucca Drainage Uncovered",true,false,false,true,true,true
"2020","27","Maharashtra","665","Palghar","4602","Vikramgad","192586","Deharje","551815","Hatane",false,false,false,"Not covered","Auto","No",">12 hrs",false,"No","100% habitations covered","No",false,true,false,false,false,false,false,"No",false,false,true,true,false,true
"2020","27","Maharashtra","665","Palghar","4602","Vikramgad","192582","Borande","551814","Shil",false,false,false,"Not covered","Van","Colocated with  Panchayat Bhawan","8-12 Hrs",true,"Weekly Haat","<50% habitation covered","Mobile",false,true,false,false,false,false,false,"Open Kuccha Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","665","Palghar","4602","Vikramgad","192582","Borande","551813","Bangarchole",false,false,true,"Not covered","Van","Colocated with  Panchayat Bhawan","4-8 Hrs",true,"Regular market","100% habitations covered","Both",true,true,true,false,false,false,false,"Closed Drainage",false,false,true,false,false,true
"2020","27","Maharashtra","665","Palghar","4602","Vikramgad","192582","Borande","551812","Borande",false,false,true,"Not covered","Auto","Colocated with  Panchayat Bhawan","8-12 Hrs",true,"Weekly Haat","50 to 100% habitations covered","Mobile",false,true,true,false,false,false,false,"Open Pucca Drainage Uncovered",false,false,false,false,true,true
"2020","27","Maharashtra","665","Palghar","4602","Vikramgad","237263","Bhopoli - Ghaneghar","551811","Ghaneghar",false,false,false,"Not covered","Auto","Colocated with  Panchayat Bhawan","8-12 Hrs",true,"Weekly Haat","50 to 100% habitations covered","Mobile",false,true,false,false,false,false,false,"Open Kuccha Drainage",false,true,false,false,false,true
"2020","27","Maharashtra","665","Palghar","4602","Vikramgad","237263","Bhopoli - Ghaneghar","551810","Bhopoli",false,false,true,"Not covered","Bus","Colocated with  Panchayat Bhawan","8-12 Hrs",true,"Weekly Haat","Not Covered","Mobile",true,true,true,true,true,false,true,"Open Kuccha Drainage",false,true,true,false,false,true
